Comments,ContentDatabase,ContentTypeName,ContentTypeORListID,CustomFieldId,CustomFieldInternalName,CustomFieldListTitle,CustomFieldScope,CustomFieldTitle,CustomFieldType,FeatureID,FeatureName,IsCustomFieldType,isFromFeature,ListCreatedDate,ListDeleteTransactionId,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,Source,WebApplication,WebUrl
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,23247d4e-d945-4824-90ea-fef38f290b4f,In_x0020_Focus_x0020_2,N/A,sites/testv,In_x0020_Focus_x0020_2,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,e08932e5-91d0-4be6-b3cf-1bb8989975e1,Translation_x0020_Instructions,N/A,sites/testv,Translation_x0020_Instructions,Text,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,270f73c0-f331-486d-a7d1-60ba5b189546,French_x0020_Canadian_x0020_Translation,N/A,sites/testv,French_x0020_Canadian_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,536f760a-f408-4f42-abac-73e03cf467f1,Publish_x0020_In_x0020_Variation,N/A,sites/testv,Publish_x0020_In_x0020_Variation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,ba0f2c6a-a398-472d-9fe7-7961c9c9d0eb,Aviva_x0020_Category,N/A,sites/testv,Aviva_x0020_Category,MultiChoice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,c9e19d29-3a19-4095-ac35-90041b1d34c8,Aviva_x0020_Article_x0020_Type,N/A,sites/testv,Aviva_x0020_Article_x0020_Type,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,e8de8585-6717-4f54-89d5-92964f58db57,EmployeePromise,N/A,sites/testv,EmployeePromise,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,3b779a56-0876-4dce-a83b-af6b9cc09369,Editing_x0020_Correction,N/A,sites/testv,Editing_x0020_Correction,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,70340c1f-c420-4c86-8c5b-b7e99cb1c811,InFocus_x0020_Image,N/A,sites/testv,InFocus_x0020_Image,Image,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,120a5971-9966-4a40-83a5-baf937070da1,Translate_x0020_In_x0020_Variation,N/A,sites/testv,Translate_x0020_In_x0020_Variation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,448cf60d-9339-462a-a982-d713b4ca760b,Aviva_x0020_Professions,N/A,sites/testv,Aviva_x0020_Professions,MultiChoice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,fc25fb21-363d-491c-b1e1-e77bd094ed19,In_x0020_Focus_x0020_1,N/A,sites/testv,In_x0020_Focus_x0020_1,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,dc4f176a-282e-4177-aab2-fc55dac0ce3c,In_x0020_Focus_x0020_3,N/A,sites/testv,In_x0020_Focus_x0020_3,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,23247d4e-d945-4824-90ea-fef38f290b4f,In_x0020_Focus_x0020_2,N/A,sites/testv,In_x0020_Focus_x0020_2,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/testv,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/testv
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,270f73c0-f331-486d-a7d1-60ba5b189546,French_x0020_Canadian_x0020_Translation,N/A,sites/TMaster2publishing,French_x0020_Canadian_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,56017620-8499-44f7-b3af-6beba4b0b80c,Polish_x0020_Translation,N/A,sites/TMaster2publishing,Polish_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,c200dfa8-0343-4d21-a4bd-73472f619bb6,French_x0020_Translation,N/A,sites/TMaster2publishing,French_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,70340c1f-c420-4c86-8c5b-b7e99cb1c811,InFocus_x0020_Image,N/A,sites/TMaster2publishing,InFocus_x0020_Image,Image,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,4f607d8b-26b1-4488-bc1f-b8179e9720ea,English_x0020_Translation,N/A,sites/TMaster2publishing,English_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,cc7541a0-157d-42c1-ba89-e1fa3fbcc7ec,Chinese_x0020_Translation,N/A,sites/TMaster2publishing,Chinese_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,fc25fb21-363d-491c-b1e1-e77bd094ed19,In_x0020_Focus_x0020_1,N/A,sites/TMaster2publishing,In_x0020_Focus_x0020_1,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,dc4f176a-282e-4177-aab2-fc55dac0ce3c,In_x0020_Focus_x0020_3,N/A,sites/TMaster2publishing,In_x0020_Focus_x0020_3,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D007BB82468AA36D6419BF73D4FFFB0F677,23247d4e-d945-4824-90ea-fef38f290b4f,In_x0020_Focus_x0020_2,N/A,sites/TMaster2publishing,In_x0020_Focus_x0020_2,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,270f73c0-f331-486d-a7d1-60ba5b189546,French_x0020_Canadian_x0020_Translation,N/A,sites/TMaster2publishing,French_x0020_Canadian_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,56017620-8499-44f7-b3af-6beba4b0b80c,Polish_x0020_Translation,N/A,sites/TMaster2publishing,Polish_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,c200dfa8-0343-4d21-a4bd-73472f619bb6,French_x0020_Translation,N/A,sites/TMaster2publishing,French_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,ba0f2c6a-a398-472d-9fe7-7961c9c9d0eb,Aviva_x0020_Category,N/A,sites/TMaster2publishing,Aviva_x0020_Category,MultiChoice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,70340c1f-c420-4c86-8c5b-b7e99cb1c811,InFocus_x0020_Image,N/A,sites/TMaster2publishing,InFocus_x0020_Image,Image,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,4f607d8b-26b1-4488-bc1f-b8179e9720ea,English_x0020_Translation,N/A,sites/TMaster2publishing,English_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,cc7541a0-157d-42c1-ba89-e1fa3fbcc7ec,Chinese_x0020_Translation,N/A,sites/TMaster2publishing,Chinese_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,fc25fb21-363d-491c-b1e1-e77bd094ed19,In_x0020_Focus_x0020_1,N/A,sites/TMaster2publishing,In_x0020_Focus_x0020_1,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,dc4f176a-282e-4177-aab2-fc55dac0ce3c,In_x0020_Focus_x0020_3,N/A,sites/TMaster2publishing,In_x0020_Focus_x0020_3,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55936,23247d4e-d945-4824-90ea-fef38f290b4f,In_x0020_Focus_x0020_2,N/A,sites/TMaster2publishing,In_x0020_Focus_x0020_2,Boolean,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,e08932e5-91d0-4be6-b3cf-1bb8989975e1,Translation_x0020_Instructions,N/A,sites/TMaster2publishing,Translation_x0020_Instructions,Text,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,270f73c0-f331-486d-a7d1-60ba5b189546,French_x0020_Canadian_x0020_Translation,N/A,sites/TMaster2publishing,French_x0020_Canadian_x0020_Translation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,536f760a-f408-4f42-abac-73e03cf467f1,Publish_x0020_In_x0020_Variation,N/A,sites/TMaster2publishing,Publish_x0020_In_x0020_Variation,Choice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
Present in ContentTypeUsage table,portal_content_01,N/A,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF3900242457EFB8B24247815D688C526CD44D00D83B722D3EE241439E7B87D673A55937,ba0f2c6a-a398-472d-9fe7-7961c9c9d0eb,Aviva_x0020_Category,N/A,sites/TMaster2publishing,Aviva_x0020_Category,MultiChoice,D7EA8042-5EBD-46f5-AFCA-E2B792CF4953,Aviva Publishing Page Layouts Feature,FALSE,N/A,N/A,N/A,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,aviva.oneintranet.solution.web.wsp,Orphan Refernce,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
